time,Open,High,Low,Close,Volume
2021-11-15,0.0037283611,0.0037323601,0.0036842105,0.0037323601,2508954.5000000000
2021-11-16,0.0037323601,0.0037323601,0.0036536148,0.0036536148,4193493.5899999999
2021-11-17,0.0036547533,0.0036547533,0.0035950342,0.0036200602,3556315.0499999998
2021-11-18,0.0036195599,0.0036534254,0.0033020407,0.0033645014,5601973.4900000002
2021-11-19,0.0033653447,0.0037545809,0.0033653447,0.0037166947,3931207.6600000001
2021-11-20,0.0037161554,0.0037161554,0.0035902938,0.0036626213,2113410.1800000002
2021-11-21,0.0036626213,0.0039225802,0.0035956767,0.0038740191,2898523.2200000002
2021-11-22,0.0038733403,0.0038861205,0.0037511597,0.0038198898,3594916.5200000000
2021-11-23,0.0038206433,0.0039157649,0.0038206433,0.0038626542,2415707.5899999999
2021-11-24,0.0038640880,0.0038640880,0.0035817401,0.0036220601,2912792.4700000002
2021-11-25,0.0036211746,0.0036416580,0.0035508558,0.0035508558,2595187.9399999999
2021-11-26,0.0035500727,0.0035535135,0.0034154753,0.0035535135,4638627.7400000002
2021-11-27,0.0035526047,0.0036017117,0.0035071741,0.0035071741,1890558.9399999999
2021-11-28,0.0035085646,0.0037077574,0.0033984925,0.0037077574,2570691.6200000001
2021-11-29,0.0037085835,0.0037085835,0.0034775424,0.0034775424,3137423.5299999998
2021-11-30,0.0034786892,0.0036881013,0.0034786892,0.0035721147,3871301.5099999998
2021-12-01,0.0035700406,0.0039972585,0.0035700406,0.0039972585,4036783.8100000001
2021-12-02,0.0040004775,0.0042128786,0.0039434203,0.0041219595,4024135.5699999998
2021-12-03,0.0041209304,0.0041564907,0.0037864620,0.0038605001,4577358.8799999999
2021-12-04,0.0038619033,0.0041067321,0.0038619033,0.0041067321,6745732.3600000003
2021-12-05,0.0041065325,0.0041114862,0.0037895876,0.0040009469,3913687.9800000000
2021-12-06,0.0040005637,0.0040005637,0.0037488060,0.0039408877,4427021.9800000004
2021-12-07,0.0039386174,0.0039386174,0.0037352021,0.0037352021,3183358.6499999999
2021-12-08,0.0037360450,0.0038489931,0.0037360450,0.0038489931,3128188.0699999998
2021-12-09,0.0038473301,0.0038654620,0.0037626263,0.0037974278,2569585.5000000000
2021-12-10,0.0037967427,0.0037967427,0.0035040271,0.0035040271,3011751.3100000001
2021-12-11,0.0035043574,0.0035349256,0.0034512385,0.0035349256,2496572.9399999999
2021-12-12,0.0035324932,0.0035324932,0.0034236931,0.0034236931,1456153.0800000001
2021-12-13,0.0034225322,0.0034225322,0.0031733448,0.0032674873,4381779.7100000000
2021-12-14,0.0032728546,0.0034580025,0.0032714754,0.0034580025,3265549.6600000001
2021-12-15,0.0034580114,0.0037546092,0.0033700601,0.0037325570,4796467.8499999996
2021-12-16,0.0037330689,0.0038230955,0.0036858733,0.0036858733,3367535.3500000001
2021-12-17,0.0036858733,0.0037689893,0.0036858733,0.0037364216,3468871.3599999999
2021-12-18,0.0037368381,0.0039125072,0.0037368381,0.0039125072,2018242.3200000001
2021-12-19,0.0039102924,0.0039205222,0.0038178332,0.0038178332,1970904.8700000001
2021-12-20,0.0038207163,0.0038207163,0.0036969307,0.0037605733,2637340.0699999998
2021-12-21,0.0037587318,0.0037587318,0.0036821657,0.0037084272,2456350.4199999999
2021-12-22,0.0037104648,0.0037812500,0.0036641651,0.0036706696,2685848.8399999999
2021-12-23,0.0036704981,0.0038123213,0.0036571483,0.0037590685,2513810.3300000001
2021-12-24,0.0037576435,0.0038223758,0.0036546679,0.0036881559,2478955.1600000001
2021-12-25,0.0036882802,0.0037829287,0.0036882802,0.0037829287,1501231.8799999999
2021-12-26,0.0037826389,0.0039260360,0.0037826389,0.0039260360,1642758.5100000000
2021-12-27,0.0039260960,0.0039308158,0.0037846634,0.0037846634,1678870.8300000001
2021-12-28,0.0037852358,0.0037852358,0.0037030334,0.0037082017,3269893.7999999998
2021-12-29,0.0037081993,0.0037506170,0.0035883739,0.0035883739,2262570.7000000002
2021-12-30,0.0035883852,0.0036691023,0.0035883852,0.0036035633,1670052.1299999999
2021-12-31,0.0036022226,0.0036567594,0.0036022226,0.0036427495,2025499.0700000001
2022-01-01,0.0036419367,0.0037633658,0.0036419367,0.0037633658,1251608.5600000001
2022-01-02,0.0037616624,0.0037616624,0.0037378911,0.0037477198,952714.4700000000
2022-01-03,0.0037484939,0.0037484939,0.0036008687,0.0036604841,1333457.0900000001
2022-01-04,0.0036573764,0.0036678901,0.0036559832,0.0036678901,1494842.9700000000
2022-01-05,0.0036692484,0.0036692484,0.0031834746,0.0033609669,2680080.8300000001
2022-01-06,0.0033626611,0.0034630384,0.0033626611,0.0034630384,3122732.0200000000
2022-01-07,0.0034625140,0.0034625140,0.0032701882,0.0032701882,4366669.9199999999
2022-01-08,0.0032666307,0.0035050983,0.0032666307,0.0034946875,3303641.2200000002
2022-01-09,0.0034943172,0.0034943172,0.0033522254,0.0033522254,1688640.7600000000
2022-01-10,0.0033527683,0.0033589203,0.0032628637,0.0032628637,2913309.5600000001
2022-01-11,0.0032644615,0.0033284628,0.0032458134,0.0032786387,2137379.3300000001
2022-01-12,0.0032797665,0.0034753583,0.0032556202,0.0034727332,2634741.3199999998
2022-01-13,0.0034735628,0.0035506747,0.0034185726,0.0034210850,2304542.7999999998
2022-01-14,0.0034217240,0.0034743896,0.0033928982,0.0033928982,1968768.7300000000
2022-01-15,0.0033916127,0.0034338703,0.0033916127,0.0034051439,1205217.0100000000
2022-01-16,0.0034071472,0.0034672849,0.0034071472,0.0034338852,1136135.1799999999
2022-01-17,0.0034335951,0.0034335951,0.0032763975,0.0033128907,1862106.9199999999
2022-01-18,0.0033133664,0.0033940168,0.0032547785,0.0033940168,1591113.0900000001
2022-01-19,0.0033945884,0.0033945884,0.0032193843,0.0032193843,1749348.3999999999
2022-01-20,0.0032213841,0.0033068551,0.0029791460,0.0029791460,2105009.0200000000
2022-01-21,0.0029777317,0.0029864081,0.0028171182,0.0029370044,7236896.2599999998
2022-01-22,0.0029337707,0.0029619900,0.0025911765,0.0027523424,8025037.6200000001
2022-01-23,0.0027512914,0.0028946976,0.0027162739,0.0028532289,4620279.8399999999
2022-01-24,0.0028554672,0.0028554672,0.0024518432,0.0025403672,10200729.8100000005
2022-01-25,0.0025419537,0.0026629389,0.0024523649,0.0025337906,5326542.5300000003
2022-01-26,0.0025350963,0.0027091459,0.0024262731,0.0024262731,5826024.4100000001
2022-01-27,0.0024259051,0.0024714109,0.0024119882,0.0024714109,4749368.9199999999
2022-01-28,0.0024726309,0.0024921305,0.0024563998,0.0024628218,3666977.2300000000
2022-01-29,0.0024638201,0.0025883401,0.0024619986,0.0025419134,2793510.0600000001
2022-01-30,0.0025409885,0.0025409885,0.0024223850,0.0024656019,1585052.5500000000
2022-01-31,0.0024655146,0.0026251945,0.0024328682,0.0025868044,3411154.6800000002
2022-02-01,0.0025857460,0.0028947435,0.0025857460,0.0028557851,5768832.3200000003
2022-02-02,0.0028557843,0.0028898243,0.0026145342,0.0027145027,5433172.6600000001
2022-02-03,0.0027174283,0.0027693243,0.0025953721,0.0027693243,3885724.3399999999
2022-02-04,0.0027693243,0.0027800242,0.0027678522,0.0027800242,4533303.5700000003
2022-02-05,0.0027785586,0.0028268504,0.0027292372,0.0027292372,3014461.3500000001
2022-02-06,0.0027295370,0.0027770507,0.0027142705,0.0027770507,1876530.0400000000
2022-02-07,0.0027760942,0.0027760942,0.0026651288,0.0026651288,3378636.6200000001
2022-02-08,0.0026655415,0.0026655415,0.0025708885,0.0026369250,3673823.1299999999
2022-02-09,0.0026374309,0.0026374309,0.0025610302,0.0025791230,2231067.7999999998
2022-02-10,0.0025786798,0.0025786798,0.0023464224,0.0023464224,3141348.7999999998
2022-02-11,0.0023462995,0.0023925875,0.0022396569,0.0022604284,3453354.1400000001
2022-02-12,0.0022612572,0.0023137937,0.0022258221,0.0022385414,2102748.7200000002
2022-02-13,0.0022387179,0.0022695268,0.0021902221,0.0022117268,1527140.9199999999
2022-02-14,0.0022130392,0.0022847250,0.0021847264,0.0022818365,2302296.2900000000
2022-02-15,0.0022827353,0.0023902271,0.0022827353,0.0023902271,2704152.2400000002
2022-02-16,0.0023894516,0.0023894516,0.0022702280,0.0023231159,2346126.4600000000
2022-02-17,0.0023226570,0.0023226570,0.0022641595,0.0022641595,2363581.5899999999
2022-02-18,0.0022660631,0.0023350766,0.0022390068,0.0022390068,2120906.0400000000
2022-02-19,0.0022374298,0.0022912550,0.0022374298,0.0022742936,1409586.6799999999
2022-02-20,0.0022747639,0.0023618611,0.0022565333,0.0023618611,2278454.2799999998
2022-02-21,0.0023618611,0.0024347934,0.0021948901,0.0021948901,3552014.3999999999
2022-02-22,0.0021977376,0.0022903085,0.0021977376,0.0022903085,2741442.9800000000
2022-02-23,0.0022907771,0.0023748678,0.0022389219,0.0022389219,3114172.5299999998
2022-02-24,0.0022391079,0.0024539200,0.0021975845,0.0024539200,6479419.8899999997
2022-02-25,0.0024525038,0.0024525038,0.0023954533,0.0023998550,3290008.1099999999
2022-02-26,0.0023998600,0.0023998600,0.0023070742,0.0023070742,1715257.8100000001
2022-02-27,0.0023062827,0.0023122868,0.0022007197,0.0022007197,2150633.0699999998
2022-02-28,0.0022022502,0.0024679214,0.0022022502,0.0024191278,3958430.6400000001
2022-03-01,0.0024194434,0.0024194434,0.0022496123,0.0022496123,4154598.0099999998
2022-03-02,0.0022493400,0.0023464464,0.0022341407,0.0023096181,4188167.4900000002
2022-03-03,0.0023096181,0.0023096181,0.0022381315,0.0022619445,2857170.1699999999
2022-03-04,0.0022619408,0.0022619408,0.0021537185,0.0021734649,3364188.8500000001
2022-03-05,0.0021726493,0.0022741525,0.0021726493,0.0022741525,1897965.5500000000
2022-03-06,0.0022729521,0.0022729521,0.0021741411,0.0021741411,1968497.6399999999
2022-03-07,0.0021734827,0.0021887259,0.0021278050,0.0021549835,3078668.7000000002
2022-03-08,0.0021560225,0.0021581126,0.0021246444,0.0021246444,2587208.7799999998
2022-03-09,0.0021287992,0.0021287992,0.0020945315,0.0020945315,3082107.4399999999
2022-03-10,0.0020943825,0.0021163111,0.0020943825,0.0021163111,2639976.6800000002
2022-03-11,0.0021152380,0.0021152380,0.0020869271,0.0020869271,2335757.9300000002
2022-03-12,0.0020897589,0.0020963755,0.0020828675,0.0020828675,986033.7000000000
2022-03-13,0.0020840517,0.0021156121,0.0020255279,0.0020255279,1397728.1699999999
2022-03-14,0.0020267992,0.0020945712,0.0020267992,0.0020945712,2057242.3899999999
2022-03-15,0.0020940519,0.0021516573,0.0020688290,0.0020859297,2053275.4199999999
2022-03-16,0.0020849654,0.0021478169,0.0020849654,0.0021478169,2670711.2700000000
2022-03-17,0.0021483123,0.0021926759,0.0021429423,0.0021483380,2666800.8900000001
2022-03-18,0.0021483380,0.0021827052,0.0021096172,0.0021354916,2851086.6299999999
2022-03-19,0.0021340079,0.0022319532,0.0021340079,0.0021967369,2347265.3900000001
2022-03-20,0.0021980625,0.0021980625,0.0021395798,0.0021395798,1482330.2300000000
2022-03-21,0.0021395798,0.0021878463,0.0021395798,0.0021517330,1914287.0500000000
2022-03-22,0.0021517701,0.0021681037,0.0021382793,0.0021382793,2154288.2900000000
2022-03-23,0.0021393063,0.0022463707,0.0021386286,0.0022463707,2731648.6400000001
2022-03-24,0.0022463228,0.0023442586,0.0022160377,0.0023297824,4089391.0099999998
2022-03-25,0.0023295094,0.0023295094,0.0022183130,0.0022183130,3046836.0099999998
2022-03-26,0.0022183135,0.0023164194,0.0022158228,0.0022931558,1579057.6299999999
2022-03-27,0.0022928046,0.0023867434,0.0022325626,0.0023867434,1848093.4299999999
2022-03-28,0.0023867434,0.0023867434,0.0022073947,0.0022073947,3789805.1699999999
2022-03-29,0.0022080683,0.0024029237,0.0022080683,0.0023406821,3752495.0000000000
2022-03-30,0.0023415843,0.0026080642,0.0023009460,0.0025607564,5027797.3899999997
2022-03-31,0.0025607227,0.0027162672,0.0025607227,0.0026925376,4696609.6299999999
2022-04-01,0.0026928492,0.0029619290,0.0026620559,0.0028997146,4926559.2000000002
2022-04-02,0.0029006899,0.0030399315,0.0028698460,0.0028698460,3046967.6600000001
2022-04-03,0.0028712339,0.0030130363,0.0028679505,0.0029490106,2338332.2100000000
2022-04-04,0.0029481044,0.0029481044,0.0027902623,0.0028760564,2843077.6600000001
2022-04-05,0.0028765323,0.0028946421,0.0027573867,0.0027573867,2299734.1499999999
2022-04-06,0.0027557625,0.0027624082,0.0025812904,0.0025812904,4569271.9000000004
2022-04-07,0.0025813040,0.0027327189,0.0025813040,0.0027327189,3114696.2400000002
2022-04-08,0.0027333758,0.0027829252,0.0025500772,0.0025726390,2925969.9700000002
2022-04-09,0.0025730405,0.0026558595,0.0025716999,0.0026558595,1431350.7900000000
2022-04-10,0.0026547597,0.0026795326,0.0025654938,0.0025654938,1440484.5700000001
2022-04-11,0.0025650030,0.0025762519,0.0024683916,0.0024911454,3451969.5200000000
2022-04-12,0.0024924277,0.0026875715,0.0024924277,0.0026275244,3272285.4100000001
2022-04-13,0.0026260710,0.0026260710,0.0025492920,0.0025560289,2089342.3999999999
2022-04-14,0.0025571248,0.0025949125,0.0025021139,0.0025328635,2192369.5400000000
2022-04-15,0.0025339870,0.0025339870,0.0025099122,0.0025130382,1243368.3000000000
2022-04-16,0.0025135411,0.0025425061,0.0025135411,0.0025379922,887451.9800000000
2022-04-17,0.0025382124,0.0025905997,0.0024798263,0.0024798263,1304675.9399999999
2022-04-18,0.0024797343,0.0025174131,0.0024606248,0.0025174131,2338578.7200000002
2022-04-19,0.0025141308,0.0026206397,0.0024904765,0.0026206397,2099411.0299999998
2022-04-20,0.0026230466,0.0026269516,0.0025517684,0.0025633251,2217785.1099999999
2022-04-21,0.0025628417,0.0025628417,0.0024303813,0.0024685944,2703924.7400000002
2022-04-22,0.0024674811,0.0025452668,0.0024674811,0.0025452668,1843644.3500000001
2022-04-23,0.0025459365,0.0025732806,0.0025029897,0.0025294802,1182997.2100000000
2022-04-24,0.0025294802,0.0025592270,0.0024987315,0.0024987315,1160303.8899999999
2022-04-25,0.0024987378,0.0025160492,0.0024697072,0.0025099794,2125118.0800000001
2022-04-26,0.0025089530,0.0025089530,0.0025002066,0.0025002612,1725073.1699999999
2022-04-27,0.0024996089,0.0025512265,0.0024996089,0.0025292924,1833285.6899999999
2022-04-28,0.0025295760,0.0025295760,0.0024555129,0.0024555129,1884973.9700000000
2022-04-29,0.0024568980,0.0024568980,0.0024189068,0.0024501231,2112680.5899999999
2022-04-30,0.0024478385,0.0024478385,0.0021496106,0.0021994034,1959304.1200000001
2022-05-01,0.0021995657,0.0024076727,0.0021995657,0.0023727127,2200709.1600000001
2022-05-02,0.0023722784,0.0023722784,0.0022592065,0.0022692974,2287116.2500000000
2022-05-03,0.0022686170,0.0022823367,0.0022561143,0.0022764962,1604810.8400000001
2022-05-04,0.0022767371,0.0023282072,0.0022767371,0.0023282072,2575033.7000000002
2022-05-05,0.0023283849,0.0023836323,0.0022884028,0.0023247734,3625715.7500000000
2022-05-06,0.0023299593,0.0023299593,0.0022665996,0.0022687639,3616134.9500000002
2022-05-07,0.0022684387,0.0022774339,0.0021605871,0.0021977942,2005037.1899999999
2022-05-08,0.0021976748,0.0022118929,0.0021768576,0.0021768576,2819493.2799999998
2022-05-09,0.0021774064,0.0022284600,0.0020062244,0.0020062244,7246994.5499999998
2022-05-10,0.0020061214,0.0022673813,0.0020061214,0.0021341675,8663155.9399999995
2022-05-11,0.0021346663,0.0021346663,0.0014863276,0.0017336125,15957352.4399999995
2022-05-12,0.0017330697,0.0017935774,0.0014152958,0.0015609889,15723015.6600000001
2022-05-13,0.0015603442,0.0018166498,0.0015603442,0.0016271686,9887539.4199999999
2022-05-14,0.0016265034,0.0017864475,0.0016060233,0.0017864475,5575843.9199999999
2022-05-15,0.0017856394,0.0019400960,0.0016937933,0.0019302742,4954718.7699999996
2022-05-16,0.0019302729,0.0019302729,0.0017849277,0.0018157100,6021129.0199999996
2022-05-17,0.0018165590,0.0018959439,0.0018037415,0.0018959439,4589718.3200000003
2022-05-18,0.0018960769,0.0018960769,0.0017053511,0.0017053511,5825637.8200000003
2022-05-19,0.0017043181,0.0017698657,0.0016851166,0.0017416835,6696296.0700000003
2022-05-20,0.0017416835,0.0017434995,0.0016646840,0.0016876394,6039991.3899999997
2022-05-21,0.0016869434,0.0017271525,0.0016731974,0.0017068782,2759420.1499999999
2022-05-22,0.0017067959,0.0017545592,0.0016994744,0.0017543713,3090112.3700000001
2022-05-23,0.0017547574,0.0017830090,0.0016722892,0.0016901893,5180556.1600000001
2022-05-24,0.0016905484,0.0017153505,0.0016435926,0.0016902707,5369431.2199999997
2022-05-25,0.0016897384,0.0016897384,0.0016209155,0.0016209155,3530159.5099999998
2022-05-26,0.0016204501,0.0016272742,0.0014788799,0.0014788799,7628786.3700000001
2022-05-27,0.0014795696,0.0014799224,0.0014146885,0.0014243464,7870479.4400000004
2022-05-28,0.0014264088,0.0015390720,0.0014131732,0.0015246425,4074352.3399999999
2022-05-29,0.0015252573,0.0015469616,0.0014506605,0.0015433663,4412964.6100000003
2022-05-30,0.0015443028,0.0015636002,0.0015217024,0.0015402938,5901925.1399999997
2022-05-31,0.0015405905,0.0015405905,0.0014469825,0.0014469825,5493551.7500000000
2022-06-01,0.0014469825,0.0014469825,0.0013254114,0.0013316800,6914733.1299999999
2022-06-02,0.0013329215,0.0013676905,0.0013002459,0.0013479052,7651208.5000000000
2022-06-03,0.0013479777,0.0013526098,0.0012882705,0.0012932081,6611299.0199999996
2022-06-04,0.0012938353,0.0013178812,0.0012131417,0.0013149512,5090195.0199999996
2022-06-05,0.0013155136,0.0013321978,0.0012811470,0.0012811470,4268920.9199999999
2022-06-06,0.0012814115,0.0014068615,0.0012814115,0.0013472528,8284132.8499999996
2022-06-07,0.0013466010,0.0013505165,0.0012664356,0.0012664356,8130121.8600000003
2022-06-08,0.0012643262,0.0012966089,0.0012643262,0.0012880197,5050369.2699999996
2022-06-09,0.0012879765,0.0013660418,0.0012837327,0.0013314047,5339044.2000000002
2022-06-10,0.0013320768,0.0013473415,0.0012766697,0.0012827845,5668853.1399999997
2022-06-11,0.0012821297,0.0012882767,0.0011803139,0.0011851165,5160406.7699999996
2022-06-12,0.0011850867,0.0012004127,0.0011169439,0.0011169439,7401821.9400000004
2022-06-13,0.0011170871,0.0012331447,0.0011170871,0.0012331447,17083003.8999999985
2022-06-14,0.0012329497,0.0013555966,0.0012329497,0.0013316919,13870923.0999999996
2022-06-15,0.0013316919,0.0016074952,0.0013316919,0.0016074952,13304097.1199999992
2022-06-16,0.0016071580,0.0016071580,0.0014263840,0.0014427737,10637248.8200000003
2022-06-17,0.0014435374,0.0015043334,0.0014435374,0.0014960976,6623005.6799999997
2022-06-18,0.0014962866,0.0017714129,0.0014962866,0.0017714129,10519503.6500000004
2022-06-19,0.0017723262,0.0017723262,0.0016307826,0.0017003459,9151416.1600000001
2022-06-20,0.0016991069,0.0017565174,0.0016160195,0.0017565174,9285359.4399999995
2022-06-21,0.0017572342,0.0018015769,0.0017120176,0.0017425518,7527384.2800000003
2022-06-22,0.0017432567,0.0017521089,0.0016949422,0.0016949422,7898802.1200000001
2022-06-23,0.0016937289,0.0018435942,0.0016937289,0.0018249249,7421955.2999999998
2022-06-24,0.0018249249,0.0020009335,0.0018228385,0.0019718710,6783655.2999999998
2022-06-25,0.0019713716,0.0019910882,0.0019018669,0.0019910882,4770586.2900000000
2022-06-26,0.0019904984,0.0019904984,0.0018507726,0.0018507726,5251937.1399999997
2022-06-27,0.0018509127,0.0019157079,0.0018464570,0.0018464570,5915709.9500000002
2022-06-28,0.0018454159,0.0018816048,0.0017345590,0.0017436667,7448287.0300000003
2022-06-29,0.0017443907,0.0017636986,0.0016689363,0.0016810250,8380803.4299999997
2022-06-30,0.0016807105,0.0017850341,0.0016481015,0.0017850341,9061004.0099999998
2022-07-01,0.0017858504,0.0017858504,0.0016942980,0.0016942980,8383772.8899999997
2022-07-02,0.0016930963,0.0017333146,0.0016782700,0.0017312490,3350056.3199999998
2022-07-03,0.0017317061,0.0017317061,0.0017112592,0.0017124729,2677536.4500000002
2022-07-04,0.0017123376,0.0018521857,0.0017034074,0.0018521857,4387571.8099999996
2022-07-05,0.0018521109,0.0018521109,0.0017171616,0.0017356357,6889458.5199999996
2022-07-06,0.0017357448,0.0018235731,0.0017357448,0.0018235731,6261211.6699999999
2022-07-07,0.0018228959,0.0018228959,0.0017613794,0.0017613794,4946490.0599999996
2022-07-08,0.0017605859,0.0017771528,0.0017222585,0.0017492540,6270203.1100000003
2022-07-09,0.0017491207,0.0017662258,0.0017491207,0.0017600446,3005204.9100000001
2022-07-10,0.0017609806,0.0017609806,0.0017525367,0.0017525367,2970464.2200000002
2022-07-11,0.0017532013,0.0017532013,0.0016299338,0.0016299338,5402759.6900000004
2022-07-12,0.0016310664,0.0016850252,0.0016310664,0.0016850252,5210730.1299999999
2022-07-13,0.0016851043,0.0017780579,0.0016846905,0.0017780579,7858859.1900000004
2022-07-14,0.0017780579,0.0018042849,0.0017141768,0.0018042849,7284823.2199999997
2022-07-15,0.0018016680,0.0018460027,0.0017661215,0.0017661215,5896972.5400000000
2022-07-16,0.0017659320,0.0018746814,0.0017659320,0.0018689700,4951313.7000000002
2022-07-17,0.0018687936,0.0018957263,0.0018363464,0.0018363464,4661533.3200000003
2022-07-18,0.0018363464,0.0020143419,0.0018363464,0.0020143419,7088381.7400000002
2022-07-19,0.0020138714,0.0020138714,0.0019171753,0.0019171753,9663727.4399999995
2022-07-20,0.0019160850,0.0019160850,0.0017753901,0.0017753901,8465412.9900000002
2022-07-21,0.0017753376,0.0018573402,0.0017753376,0.0018573402,8199665.4400000004
2022-07-22,0.0018584989,0.0018652516,0.0017756098,0.0017949578,5679068.2300000004
2022-07-23,0.0017938136,0.0018221587,0.0017598967,0.0017942782,3944732.2400000002
2022-07-24,0.0017951483,0.0018371032,0.0017755551,0.0018030828,3293822.6299999999
2022-07-25,0.0018047026,0.0018047026,0.0016708506,0.0016708506,6038450.6299999999
2022-07-26,0.0016710543,0.0017324946,0.0016710543,0.0017324946,5542444.4000000004
2022-07-27,0.0017337244,0.0017664153,0.0017135203,0.0017664153,6778777.4500000002
2022-07-28,0.0017651020,0.0018324915,0.0017293445,0.0018048933,8461346.6500000004
2022-07-29,0.0018037417,0.0018163224,0.0017544557,0.0017544557,6428823.8700000001
2022-07-30,0.0017526429,0.0018917166,0.0017523868,0.0018313389,6641146.1600000001
2022-07-31,0.0018316143,0.0018689472,0.0017774731,0.0017774731,4126065.1600000001
2022-08-01,0.0017766533,0.0018135863,0.0017763877,0.0018135863,4605572.2800000003
2022-08-02,0.0018137340,0.0018137340,0.0017316564,0.0017316564,4882067.0599999996
2022-08-03,0.0017316564,0.0017350375,0.0016431666,0.0016431666,9655666.4100000001
2022-08-04,0.0016433899,0.0017283368,0.0016433899,0.0017283368,3664255.3100000001
2022-08-05,0.0017269221,0.0017673850,0.0017232875,0.0017673850,4532903.9400000004
2022-08-06,0.0017693085,0.0017693085,0.0017272199,0.0017272199,1978716.3000000000
2022-08-07,0.0017272088,0.0017832618,0.0017160254,0.0017536346,2224721.2799999998
2022-08-08,0.0017525066,0.0018019423,0.0017525066,0.0017640214,4151072.1400000001
2022-08-09,0.0017647174,0.0017736042,0.0017377455,0.0017488079,3761403.0800000001
2022-08-10,0.0017487609,0.0017964984,0.0017279431,0.0017964984,5284120.1200000001
2022-08-11,0.0017955871,0.0018189479,0.0017656766,0.0017656766,5127216.0199999996
2022-08-12,0.0017655309,0.0018814582,0.0017655309,0.0018814582,4054602.0699999998
2022-08-13,0.0018820805,0.0019437751,0.0018820805,0.0019084282,4669543.9900000002
2022-08-14,0.0019085064,0.0019187323,0.0018451223,0.0018471102,3875796.3199999998
2022-08-15,0.0018465021,0.0018737109,0.0017891213,0.0018234509,5378678.8099999996
2022-08-16,0.0018223111,0.0018272165,0.0017978288,0.0017998413,4289771.2000000002
2022-08-17,0.0017995406,0.0018291885,0.0017289157,0.0017410542,6378033.6100000003
2022-08-18,0.0017409046,0.0017662018,0.0016927295,0.0016927295,4087320.1400000001
2022-08-19,0.0016920046,0.0016920046,0.0016790100,0.0016790100,9636616.3499999996
2022-08-20,0.0016794036,0.0017423428,0.0016449363,0.0016808805,6485931.3499999996
2022-08-21,0.0016806402,0.0017154637,0.0016630555,0.0016954824,5197128.5800000001
2022-08-22,0.0016947735,0.0016947735,0.0016152337,0.0016833001,6004047.8300000001
2022-08-23,0.0016824206,0.0016824206,0.0016383559,0.0016569065,3802784.1600000001
2022-08-24,0.0016568295,0.0016622511,0.0016072992,0.0016072992,3915754.4199999999
2022-08-25,0.0016061890,0.0016723972,0.0016061890,0.0016331821,3414272.7900000000
2022-08-26,0.0016331821,0.0016360311,0.0015277845,0.0015367106,5745895.8300000001
2022-08-27,0.0015367850,0.0015740325,0.0015367850,0.0015740325,3343498.1499999999
2022-08-28,0.0015745829,0.0015977975,0.0015199516,0.0015235568,2632653.6699999999
2022-08-29,0.0015235568,0.0016140753,0.0015235568,0.0016140753,4901131.7300000004
2022-08-30,0.0016135934,0.0016135934,0.0015671031,0.0015770484,4502789.8600000003
2022-08-31,0.0015776018,0.0016085896,0.0015574460,0.0015574460,3939540.2200000002
2022-09-01,0.0015572149,0.0015901771,0.0015552036,0.0015901771,3324450.6699999999
2022-09-02,0.0015906574,0.0015906574,0.0015570286,0.0015689820,3251834.1499999999
2022-09-03,0.0015689032,0.0015779063,0.0015665836,0.0015779063,1415262.0600000001
2022-09-04,0.0015787070,0.0016176249,0.0015787070,0.0016176249,1523749.0600000001
2022-09-05,0.0016174622,0.0016326634,0.0015865336,0.0016326634,2294101.7100000000
2022-09-06,0.0016324977,0.0016778158,0.0016216792,0.0016413390,4955734.8799999999
2022-09-07,0.0016408159,0.0017210526,0.0016353830,0.0017210526,2967920.2999999998
2022-09-08,0.0017215057,0.0017475329,0.0016857068,0.0017368611,3740679.4800000000
2022-09-09,0.0017370407,0.0017370407,0.0016289444,0.0016289444,4467169.9000000004
2022-09-10,0.0016290209,0.0016344423,0.0016231953,0.0016241256,2248530.7900000000
2022-09-11,0.0016242009,0.0016455580,0.0015955056,0.0016189595,2375829.5200000000
2022-09-12,0.0016190344,0.0017067746,0.0016036901,0.0016700103,5923504.2900000000
2022-09-13,0.0016696381,0.0017101971,0.0016260844,0.0016260844,7027248.5899999999
2022-09-14,0.0016264050,0.0017087340,0.0016264050,0.0017087340,3459539.2900000000
2022-09-15,0.0017103614,0.0017103614,0.0016558974,0.0016719753,4107770.0899999999
2022-09-16,0.0016699490,0.0016716103,0.0016316606,0.0016436401,3036014.1899999999
2022-09-17,0.0016433050,0.0016836582,0.0016422855,0.0016836582,1554348.9900000000
2022-09-18,0.0016832376,0.0016873511,0.0015769192,0.0015769192,2453159.5600000001
2022-09-19,0.0015767593,0.0016752760,0.0015767593,0.0016721328,3758734.2000000002
2022-09-20,0.0016725614,0.0016725614,0.0016542937,0.0016542937,3079926.8100000001
2022-09-21,0.0016541195,0.0016802331,0.0016060736,0.0016143285,4800958.2000000002
2022-09-22,0.0016148382,0.0016859063,0.0016148382,0.0016790967,2971806.0299999998
2022-09-23,0.0016780538,0.0017889981,0.0016780538,0.0017889981,4031557.1899999999
2022-09-24,0.0017895688,0.0017917526,0.0017472527,0.0017472527,3117720.6299999999
2022-09-25,0.0017475271,0.0017740590,0.0016952755,0.0017090448,2335663.4700000002
2022-09-26,0.0017084126,0.0017645833,0.0017084126,0.0017645833,3450053.6699999999
2022-09-27,0.0017643077,0.0017643077,0.0017043885,0.0017126087,4957169.4299999997
