Date,Open,High,Low,Close,Volume
2023-09-20 15:00:00,1932.1,1934.04,1930.88,1932.21,6607
2023-09-20 16:00:00,1932.2,1943.47,1931.94,1940.68,13445
2023-09-20 17:00:00,1940.61,1944.54,1940.38,1944.01,12594
2023-09-20 18:00:00,1944.01,1945.83,1941.64,1941.88,8537
2023-09-20 19:00:00,1941.87,1946.72,1941.7,1946.68,5156
2023-09-20 20:00:00,1946.68,1947.42,1945.3,1946.29,5436
2023-09-20 21:00:00,1946.13,1946.79,1939.23,1940.47,31768
2023-09-20 22:00:00,1940.48,1941.29,1932.91,1933.04,13077
2023-09-20 23:00:00,1933.01,1933.68,1929.06,1930.36,3486
2023-09-21 01:00:00,1930.34,1931.6,1929.55,1931.15,1735
2023-09-21 02:00:00,1931.15,1931.15,1929.25,1929.46,2040
2023-09-21 03:00:00,1929.46,1929.72,1924.6,1924.97,4708
2023-09-21 04:00:00,1924.98,1927.24,1924.2,1926.85,6400
2023-09-21 05:00:00,1926.85,1927.61,1925.69,1926.71,3290
2023-09-21 06:00:00,1926.71,1928.68,1926.69,1928.32,2522
2023-09-21 07:00:00,1928.35,1928.6,1927.79,1927.97,1430
2023-09-21 08:00:00,1927.97,1928.98,1926.95,1928.76,2300
2023-09-21 09:00:00,1928.75,1930.52,1927.71,1928.16,4139
2023-09-21 10:00:00,1928.19,1928.72,1926.39,1927.17,6358
2023-09-21 11:00:00,1927.17,1927.43,1922.88,1923.08,5454
2023-09-21 12:00:00,1923.08,1924.81,1922.49,1924.7,4320
2023-09-21 13:00:00,1924.7,1926.12,1923.76,1925.25,3751
2023-09-21 14:00:00,1925.25,1925.36,1920.24,1920.78,8478
2023-09-21 15:00:00,1920.78,1920.78,1914.11,1916.47,18247
2023-09-21 16:00:00,1916.51,1918.93,1913.9,1916.53,22158
2023-09-21 17:00:00,1916.5,1923.83,1915.22,1920.17,17953
2023-09-21 18:00:00,1920.17,1921.31,1917.16,1917.47,9698
2023-09-21 19:00:00,1917.45,1919.95,1916.28,1919.51,5703
2023-09-21 20:00:00,1919.51,1921.28,1918.66,1920.47,5151
2023-09-21 21:00:00,1920.47,1921.28,1919.58,1919.89,3437
2023-09-21 22:00:00,1919.89,1921.1,1919.38,1919.74,2860
2023-09-21 23:00:00,1919.73,1920.19,1919.48,1919.94,1157
2023-09-22 01:00:00,1919.87,1920.36,1919.58,1920.1,692
2023-09-22 02:00:00,1920.13,1921.53,1920.07,1921.38,1383
2023-09-22 03:00:00,1921.38,1923.7,1921.25,1923.46,2052
2023-09-22 04:00:00,1923.44,1924.26,1922.06,1924.01,4742
2023-09-22 05:00:00,1924.01,1925.54,1923.49,1923.96,3576
2023-09-22 06:00:00,1923.96,1924.61,1922.59,1923.82,2856
2023-09-22 07:00:00,1923.81,1924.88,1923.42,1924.31,1786
2023-09-22 08:00:00,1924.32,1925.13,1923.71,1924.72,2956
2023-09-22 09:00:00,1924.72,1926.05,1924.33,1925.53,5157
2023-09-22 10:00:00,1925.54,1928.71,1924.71,1928.03,9100
2023-09-22 11:00:00,1927.99,1928.01,1926.34,1926.72,3704
2023-09-22 12:00:00,1926.71,1927.61,1925.12,1925.38,2743
2023-09-22 13:00:00,1925.38,1926.42,1924.31,1924.6,2679
2023-09-22 14:00:00,1924.6,1926.78,1924.5,1925.54,3595
2023-09-22 15:00:00,1925.56,1926.55,1924.16,1926.15,7990
2023-09-22 16:00:00,1926.16,1928.47,1924.9,1926.09,13508
2023-09-22 17:00:00,1926.06,1929.12,1925.62,1928.19,11351
2023-09-22 18:00:00,1928.18,1928.79,1926.63,1927.71,5560
2023-09-22 19:00:00,1927.72,1928.55,1924.89,1925.35,3706
2023-09-22 20:00:00,1925.36,1926.41,1924.62,1925.54,2958
2023-09-22 21:00:00,1925.58,1925.94,1924.34,1925.02,1815
2023-09-22 22:00:00,1925.01,1925.65,1924.5,1925.45,1853
2023-09-22 23:00:00,1925.44,1925.64,1924.64,1925.25,766
2023-09-25 01:00:00,1925.07,1926.35,1925.07,1925.74,1457
2023-09-25 02:00:00,1925.74,1925.75,1924.39,1924.75,1207
2023-09-25 03:00:00,1924.77,1925.15,1923.18,1924.92,2151
2023-09-25 04:00:00,1924.92,1925.35,1922.91,1923.69,2951
2023-09-25 05:00:00,1923.66,1923.94,1922.66,1923.73,1975
2023-09-25 06:00:00,1923.73,1924.3,1922.84,1923.67,1131
2023-09-25 07:00:00,1923.67,1923.67,1922.83,1923.16,883
2023-09-25 08:00:00,1923.16,1923.56,1921.71,1921.72,1767
2023-09-25 09:00:00,1921.72,1924.88,1920.86,1924.08,2900
2023-09-25 10:00:00,1924.06,1927.22,1922.45,1923.49,5148
2023-09-25 11:00:00,1923.49,1923.85,1921.0,1921.73,5539
2023-09-25 12:00:00,1921.72,1923.1,1921.63,1922.84,2894
2023-09-25 13:00:00,1922.85,1924.97,1922.21,1924.9,2583
2023-09-25 14:00:00,1924.91,1925.02,1923.72,1924.09,2894
2023-09-25 15:00:00,1924.06,1926.84,1923.68,1925.91,6568
2023-09-25 16:00:00,1925.89,1926.43,1922.28,1925.36,9710
2023-09-25 17:00:00,1925.35,1925.55,1915.11,1916.89,15101
2023-09-25 18:00:00,1916.9,1919.16,1915.89,1917.49,8332
2023-09-25 19:00:00,1917.49,1918.29,1915.77,1916.74,4141
2023-09-25 20:00:00,1916.76,1917.65,1915.52,1915.96,2915
2023-09-25 21:00:00,1915.97,1917.22,1915.2,1915.62,2204
2023-09-25 22:00:00,1915.62,1916.21,1915.47,1915.54,2539
2023-09-25 23:00:00,1915.57,1916.08,1915.4,1915.78,830
2023-09-26 01:00:00,1916.16,1916.81,1915.97,1916.49,597
2023-09-26 02:00:00,1916.53,1916.7,1916.04,1916.21,573
2023-09-26 03:00:00,1916.2,1916.46,1914.45,1914.84,1645
2023-09-26 04:00:00,1914.84,1915.8,1914.57,1914.83,2963
2023-09-26 05:00:00,1914.85,1915.2,1913.28,1913.67,2287
2023-09-26 06:00:00,1913.63,1914.1,1912.93,1913.58,1998
2023-09-26 07:00:00,1913.58,1914.64,1913.21,1914.64,1001
2023-09-26 08:00:00,1914.6,1915.15,1913.56,1913.57,1790
2023-09-26 09:00:00,1913.57,1913.7,1910.47,1910.51,3094
2023-09-26 10:00:00,1910.49,1913.79,1909.73,1913.66,5563
2023-09-26 11:00:00,1913.73,1915.67,1913.11,1913.81,5013
2023-09-26 12:00:00,1913.81,1913.9,1912.12,1913.01,2487
2023-09-26 13:00:00,1913.01,1913.41,1911.3,1911.76,2247
2023-09-26 14:00:00,1911.76,1913.64,1910.53,1911.57,3609
2023-09-26 15:00:00,1911.58,1912.91,1905.22,1910.18,10144
2023-09-26 16:00:00,1910.18,1910.23,1904.67,1906.81,13488
2023-09-26 17:00:00,1906.81,1909.46,1905.54,1906.48,14449
2023-09-26 18:00:00,1906.48,1906.52,1900.79,1902.41,8540
2023-09-26 19:00:00,1902.49,1903.63,1900.8,1901.22,5336
2023-09-26 20:00:00,1901.22,1902.34,1900.61,1900.99,3923
2023-09-26 21:00:00,1901.0,1901.56,1899.12,1899.92,3505
2023-09-26 22:00:00,1899.95,1901.1,1899.44,1900.54,3098
2023-09-26 23:00:00,1900.53,1900.79,1900.1,1900.58,993
2023-09-27 01:00:00,1900.58,1901.25,1900.58,1900.87,602
2023-09-27 02:00:00,1900.87,1902.02,1900.87,1901.54,1020
2023-09-27 03:00:00,1901.54,1902.47,1899.79,1900.68,1755
2023-09-27 04:00:00,1900.68,1903.92,1899.87,1902.61,4275
2023-09-27 05:00:00,1902.61,1902.61,1900.03,1900.86,2580
2023-09-27 06:00:00,1900.84,1900.95,1899.49,1899.9,1455
2023-09-27 07:00:00,1899.9,1899.9,1896.53,1897.67,2353
2023-09-27 08:00:00,1897.69,1898.38,1895.55,1896.3,2789
2023-09-27 09:00:00,1896.38,1898.84,1895.92,1898.1,4085
2023-09-27 10:00:00,1898.1,1899.06,1896.42,1896.68,4391
2023-09-27 11:00:00,1896.58,1897.89,1895.11,1896.63,3957
2023-09-27 12:00:00,1896.63,1896.66,1894.61,1895.6,3116
2023-09-27 13:00:00,1895.6,1896.4,1893.68,1893.89,3389
2023-09-27 14:00:00,1893.88,1894.24,1892.51,1892.95,4109
2023-09-27 15:00:00,1892.95,1893.15,1889.64,1891.82,10120
2023-09-27 16:00:00,1891.78,1892.21,1884.44,1887.76,13288
2023-09-27 17:00:00,1887.77,1889.06,1883.58,1883.62,13765
2023-09-27 18:00:00,1883.63,1885.05,1879.8,1881.49,9733
2023-09-27 19:00:00,1881.5,1881.61,1875.45,1875.89,7075
2023-09-27 20:00:00,1875.89,1877.35,1872.64,1874.71,8810
2023-09-27 21:00:00,1874.73,1877.51,1872.55,1876.03,6717
2023-09-27 22:00:00,1876.0,1878.23,1875.28,1876.71,4701
2023-09-27 23:00:00,1876.74,1876.92,1874.6,1874.99,1435
2023-09-28 01:00:00,1876.14,1877.26,1875.77,1876.97,1417
2023-09-28 02:00:00,1876.98,1877.68,1876.2,1877.59,1501
2023-09-28 03:00:00,1877.59,1877.95,1876.13,1877.07,2835
2023-09-28 04:00:00,1877.03,1877.47,1873.54,1874.12,4522
2023-09-28 05:00:00,1874.12,1875.27,1873.86,1874.81,2631
2023-09-28 06:00:00,1874.74,1875.27,1873.76,1874.69,1740
2023-09-28 07:00:00,1874.69,1875.24,1873.71,1874.9,1537
2023-09-28 08:00:00,1874.9,1877.27,1874.55,1877.07,3114
2023-09-28 09:00:00,1877.08,1877.69,1873.85,1874.92,6759
2023-09-28 10:00:00,1874.94,1878.23,1874.62,1875.75,6642
2023-09-28 11:00:00,1875.75,1876.26,1873.63,1874.15,5345
2023-09-28 12:00:00,1874.15,1877.25,1873.75,1875.93,4438
2023-09-28 13:00:00,1875.92,1876.37,1874.5,1874.94,3156
2023-09-28 14:00:00,1874.94,1876.83,1874.59,1876.06,3391
2023-09-28 15:00:00,1876.07,1879.58,1871.88,1872.46,18429
2023-09-28 16:00:00,1872.46,1877.13,1871.3,1873.03,21679
2023-09-28 17:00:00,1873.03,1876.51,1865.3,1865.33,19512
2023-09-28 18:00:00,1865.32,1866.02,1857.66,1864.77,14000
2023-09-28 19:00:00,1864.78,1865.87,1862.35,1863.55,9125
2023-09-28 20:00:00,1863.57,1864.27,1861.01,1861.98,6763
2023-09-28 21:00:00,1861.98,1865.96,1861.57,1865.62,3850
2023-09-28 22:00:00,1865.61,1867.36,1864.62,1867.17,3431
2023-09-28 23:00:00,1867.17,1867.29,1864.26,1864.8,1368
2023-09-29 01:00:00,1865.15,1866.21,1863.82,1864.27,1321
2023-09-29 02:00:00,1864.27,1866.74,1863.64,1866.73,1784
2023-09-29 03:00:00,1866.72,1867.27,1864.85,1865.34,1773
2023-09-29 04:00:00,1865.36,1866.35,1864.5,1865.81,3106
2023-09-29 05:00:00,1865.82,1867.01,1864.7,1864.89,2439
2023-09-29 06:00:00,1864.89,1864.94,1862.9,1863.34,1859
2023-09-29 07:00:00,1863.33,1865.7,1863.12,1865.03,1867
2023-09-29 08:00:00,1865.03,1868.2,1864.48,1867.36,2635
2023-09-29 09:00:00,1867.37,1870.51,1866.19,1870.16,5265
2023-09-29 10:00:00,1870.15,1874.05,1869.55,1873.55,5842
2023-09-29 11:00:00,1873.55,1873.78,1871.36,1871.65,5059
2023-09-29 12:00:00,1871.66,1873.68,1870.99,1873.61,3573
2023-09-29 13:00:00,1873.6,1873.61,1872.29,1872.32,2706
2023-09-29 14:00:00,1872.29,1872.29,1867.55,1869.47,6024
2023-09-29 15:00:00,1869.49,1874.07,1868.06,1873.82,15298
2023-09-29 16:00:00,1873.81,1879.88,1870.23,1870.6,21483
2023-09-29 17:00:00,1870.61,1871.75,1859.02,1860.89,24607
2023-09-29 18:00:00,1860.9,1861.09,1852.26,1854.79,14367
2023-09-29 19:00:00,1854.78,1856.49,1852.96,1853.69,7417
2023-09-29 20:00:00,1853.61,1853.68,1849.68,1850.0,6260
2023-09-29 21:00:00,1850.0,1850.94,1846.33,1848.91,5210
2023-09-29 22:00:00,1848.91,1850.31,1848.02,1848.28,5669
2023-09-29 23:00:00,1848.28,1849.78,1847.65,1848.74,1868
2023-10-02 01:00:00,1846.45,1848.67,1845.66,1846.46,2244
